coverage_oracle,length_oracle,coverage_soft,length_soft,coverage_ignore,length_ignore,len_ratio_soft,len_ratio_ignore,coverage_pcp,length_pcp,len_ratio_pcp,pcp_frac_inf,pcp_precision,pcp_clusters,pcp_cluster_r2,coverage_pcp_base,length_pcp_base,len_ratio_pcp_base,pcp_base_frac_inf,pcp_base_precision,pcp_base_clusters,pcp_base_cluster_r2,coverage_em_pcp,length_em_pcp,len_ratio_em_pcp,em_pcp_frac_inf,em_pcp_precision,em_pcp_clusters,em_pcp_cluster_r2,mean_max_tau,cross_entropy,z_feature_mse,seed,K,delta,rho,sigma_y,b_scale,use_x_in_em,em_converged,em_iter,em_loglik
0.9,9.865088028617484,0.8953333333333333,9.990790630872754,0.8966666666666666,10.081556315584798,1.012742167316766,1.0219428642034785,0.898,10.20230333101048,1.0341826957260567,0.0,20.0,1.0,0.0,0.898,10.20230333101048,1.0341826957260567,0.0,20.0,1.0,-2.220446049250313e-16,0.8946666666666667,10.19152951617088,1.033090580297553,0.0,1.0,10.0,,0.7337086849640349,9.742332575014363,3.537432713566508,1,10,3.0,0.0,3.0,1.0,False,True,135,-22898.405818208572
0.8756666666666667,9.501947449989808,0.874,9.681258208755496,0.8726666666666667,9.749820279340327,1.0188709482671239,1.0260865291725838,0.8813333333333333,9.862109987325894,1.0379040758993539,0.0,20.0,1.0,2.220446049250313e-16,0.8813333333333333,9.862109987325894,1.0379040758993539,0.0,20.0,1.0,1.1102230246251565e-16,0.8763333333333333,9.763977955594836,1.0275765054462924,0.0,1.0,10.0,,0.7588646126805241,10.484289097258786,3.8872682199733766,1,10,3.0,0.0,3.0,1.0,True,True,88,-33009.569073154584
0.9086666666666666,3.348538171839587,0.909,3.4770296071369344,0.907,4.9408552467869855,1.0383723967604521,1.4755260335206593,0.8916666666666667,3.8143539121194427,1.1391101777477872,0.0,20.0,1.0,0.0,0.8916666666666667,3.8143539121194427,1.1391101777477872,0.0,20.0,1.0,0.0,0.8873333333333333,3.830309547194789,1.1438751331571446,0.0,1.0,10.0,,0.9570166184498891,13.670882542676027,1.0992265507478318,1,10,5.0,0.0,1.0,1.0,False,True,13,-24103.25741624252
0.9113333333333333,3.3528675369469134,0.9063333333333333,3.460156692159141,0.8993333333333333,4.779880717452952,1.031999222763785,1.4256097697809624,0.9043333333333333,4.108404987212459,1.2253406798628048,0.0,20.0,1.0,0.0,0.9043333333333333,4.108404987212459,1.2253406798628048,0.0,20.0,1.0,1.1102230246251565e-16,0.905,4.1463089762513325,1.2366456266348413,0.0,1.0,10.0,,0.9492252742777971,13.671605144754084,1.4428714933039166,1,10,5.0,0.0,1.0,1.0,True,True,15,-34406.10284321278
0.8986666666666666,6.575246029854266,0.8956666666666667,6.609996395081648,0.8986666666666666,7.648357317911614,1.0052850288901132,1.1632047353338553,0.902,7.260688467471423,1.1042458996218503,0.0,20.0,1.0,0.0,0.902,7.260688467471423,1.1042458996218503,0.0,20.0,1.0,0.0,0.9043333333333333,7.324333043047687,1.1139253207853006,0.0,1.0,10.0,,0.9531765058846713,14.80663055280972,1.0623531261158277,1,10,5.0,0.0,2.0,1.0,False,True,8,-24139.985740675376
0.8863333333333333,6.310645854892404,0.889,6.489620567816309,0.8936666666666667,7.410678989944882,1.028360760061532,1.1743138753697713,0.8943333333333333,7.233903424061624,1.1463015973956854,0.0,20.0,1.0,0.0,0.8943333333333333,7.233903424061624,1.1463015973956854,0.0,20.0,1.0,2.220446049250313e-16,0.8936666666666667,7.257141754100661,1.1499839986226568,0.0,1.0,10.0,,0.951080472708375,13.57338984497412,1.4096449402989903,1,10,5.0,0.0,2.0,1.0,True,True,16,-34566.92205816438
0.904,10.055239542346346,0.908,10.248683754013127,0.9156666666666666,11.060448248263556,1.0192381505037365,1.099968648353319,0.9116666666666666,10.637864083767044,1.0579423830697468,0.0,20.0,1.0,-2.220446049250313e-16,0.9116666666666666,10.637864083767044,1.0579423830697468,0.0,20.0,1.0,0.0,0.9083333333333333,10.591156214365316,1.0532972556011249,0.0,1.0,10.0,,0.9510827136498236,10.024939284391243,1.0945769010559379,1,10,5.0,0.0,3.0,1.0,False,True,8,-24272.043036399045
0.91,10.281222693536172,0.9083333333333333,10.338365651503391,0.9043333333333333,10.462698486474917,1.0055579924363611,1.0176511878351628,0.9036666666666666,10.264309764971685,0.9983549691443684,0.0,20.0,1.0,0.0,0.9036666666666666,10.264309764971685,0.9983549691443684,0.0,20.0,1.0,-2.220446049250313e-16,0.906,10.447411851677643,1.0161643379484382,0.0,1.0,10.0,,0.9451496768063935,12.815758344176638,1.4413835169080267,1,10,5.0,0.0,3.0,1.0,True,True,25,-34397.67066229422
0.8926666666666667,3.2163707398491828,0.8926666666666667,3.216187167359879,0.899,7.319321067814549,0.9999429255816099,2.2756459562114273,0.887,3.6347307681855066,1.130072078803932,0.0,20.0,1.0,0.0,0.887,3.6347307681855066,1.130072078803932,0.0,20.0,1.0,0.0,0.8873333333333333,3.655785843591552,1.1366183003402692,0.0,1.0,10.0,,0.9999996225243388,21.93283392898751,0.07264854827340456,1,10,10.0,0.0,1.0,1.0,False,True,3,-24501.76208004943
0.9023333333333333,3.2605584769614158,0.9023333333333333,3.260558461266486,0.8893333333333333,7.85809915803253,0.999999995186429,2.4100469945736602,0.9033333333333333,3.7551719654452,1.1516959416549784,0.0,20.0,1.0,0.0,0.9033333333333333,3.7551719654452,1.1516959416549784,0.0,20.0,1.0,2.220446049250313e-16,0.9096666666666666,3.8438332258427823,1.1788879889757207,0.0,1.0,10.0,,0.9999982447096564,22.200882112537055,0.07864986753280805,1,10,10.0,0.0,1.0,1.0,True,True,3,-34668.43492746737
0.8986666666666666,6.452412094727489,0.8986666666666666,6.452412080235042,0.893,9.632693272240747,0.9999999977539491,1.4928825268479033,0.8983333333333333,6.980418960893362,1.0818309274755293,0.0,20.0,1.0,0.0,0.8983333333333333,6.980418960893362,1.0818309274755293,0.0,20.0,1.0,-2.220446049250313e-16,0.903,7.072262820432535,1.096064962467532,0.0,1.0,10.0,,0.9999999691550534,19.6520925691905,0.056910482554826954,1,10,10.0,0.0,2.0,1.0,False,True,3,-24337.8419661398
0.8926666666666667,6.476375521878418,0.8926666666666667,6.476375517867213,0.9133333333333333,9.837861769551445,0.9999999993806405,1.5190381929394448,0.8963333333333333,6.912061648549874,1.0672731414661838,0.0,20.0,1.0,0.0,0.8963333333333333,6.912061648549874,1.0672731414661838,0.0,20.0,1.0,0.0,0.9023333333333333,6.991076111799163,1.0794735555685413,0.0,1.0,10.0,,0.99999990440961,22.00439378840933,0.0689095411198363,1,10,10.0,0.0,2.0,1.0,True,True,3,-34696.50588221998
0.9003333333333333,10.059216637692812,0.9003333333333333,10.059216644987814,0.9003333333333333,11.899991857326807,1.0000000007252057,1.1829938936533528,0.8933333333333333,10.175361674895587,1.0115461314122185,0.0,20.0,1.0,-2.220446049250313e-16,0.8933333333333333,10.175361674895587,1.0115461314122185,0.0,20.0,1.0,0.0,0.8983333333333333,10.337506789987788,1.0276651912686916,0.0,1.0,10.0,,0.9999999975342516,27.58472900946253,0.08710117042613871,1,10,10.0,0.0,3.0,1.0,False,True,3,-24431.133503785117
0.891,9.702288818261808,0.891,9.702288810663735,0.9066666666666666,12.221716901490492,0.9999999992168782,1.259673581195251,0.891,10.111453762602446,1.0421720020919705,0.0,20.0,1.0,0.0,0.891,10.111453762602446,1.0421720020919705,0.0,20.0,1.0,0.0,0.8936666666666667,10.17855009560426,1.04908751803451,0.0,1.0,10.0,,0.9999999977880704,27.60517144491042,0.07765265562388068,1,10,10.0,0.0,3.0,1.0,True,True,3,-34709.17884541555
0.8906666666666667,3.285892396340744,0.8926666666666667,3.830264009575151,0.9063333333333333,14.268745539109007,1.1656693365372017,4.3424262933865565,0.8856666666666667,3.457257628233132,1.052151808769887,0.0,20.0,1.0,0.0,0.8856666666666667,3.457257628233132,1.052151808769887,0.0,20.0,1.0,-2.220446049250313e-16,0.891,3.5107987709030293,1.0684460558759463,0.0,1.0,10.0,,0.9851145033320172,24.91397070619557,20.134769917834607,1,10,20.0,0.0,1.0,1.0,False,True,10,-24788.555002245786
0.9013333333333333,3.3507885110314524,0.903,3.7312103995326993,0.9113333333333333,12.894338029558345,1.1135320499186456,3.8481503643419024,0.9096666666666666,3.7587749727846638,1.1217583444643073,0.0,20.0,1.0,0.0,0.9096666666666666,3.7587749727846638,1.1217583444643073,0.0,20.0,1.0,0.0,0.914,3.8040791468995887,1.135278796132855,0.0,1.0,10.0,,0.9932898973600535,24.91397070619557,19.48407932943597,1,10,20.0,0.0,1.0,1.0,True,True,12,-35453.0117798781
0.903,6.5695745609658545,0.9023333333333333,6.678733308129393,0.916,16.2782972367839,1.0166158015485693,2.4778312637630946,0.8966666666666666,7.105837476427914,1.0816282562113457,0.0,20.0,1.0,0.0,0.8966666666666666,7.105837476427914,1.0816282562113457,0.0,20.0,1.0,1.1102230246251565e-16,0.9006666666666666,7.157659292168966,1.0895164101945518,0.0,1.0,10.0,,0.9829559327493606,27.631021115928547,20.522090826189416,1,10,20.0,0.0,2.0,1.0,False,True,16,-24977.565231903543
0.9083333333333333,6.960506463402958,0.9066666666666666,7.142981083406866,0.9073333333333333,16.890285630532958,1.0262157101589267,2.4265885994559335,0.9136666666666666,7.297213954790623,1.0483739930647302,0.0,20.0,1.0,0.0,0.9136666666666666,7.297213954790623,1.0483739930647302,0.0,20.0,1.0,0.0,0.9143333333333333,7.374862353381589,1.0595295604073118,0.0,1.0,10.0,,0.9893241594237673,21.874558383443432,19.71697664283528,1,10,20.0,0.0,2.0,1.0,True,True,16,-35235.27570286731
0.9006666666666666,10.197569276678394,0.9006666666666666,10.197569276678372,0.898,17.60565173842701,0.9999999999999979,1.726455713195372,0.9166666666666666,11.075505863608388,1.0860927308371235,0.0,20.0,1.0,0.0,0.9166666666666666,11.075505863608388,1.0860927308371235,0.0,20.0,1.0,0.0,0.9203333333333333,11.23932793246499,1.102157546325189,0.0,1.0,10.0,,1.0,27.631021115928547,0.06482880708191709,1,10,20.0,0.0,3.0,1.0,False,True,3,-24426.6430047745
0.897,9.934534460639888,0.893,10.035262529614249,0.904,17.755507250957653,1.0101391836098048,1.7872510605609204,0.8966666666666666,10.444973194227018,1.0513802368504999,0.0,20.0,1.0,1.1102230246251565e-16,0.8966666666666666,10.444973194227018,1.0513802368504999,0.0,20.0,1.0,0.0,0.8943333333333333,10.426996261091867,1.0495706972886436,0.0,1.0,10.0,,0.9902699302364669,22.187709956090625,20.91195213111182,1,10,20.0,0.0,3.0,1.0,True,True,9,-35108.67989610192
0.911,3.3867514499033398,0.911,3.386751449903352,0.9023333333333333,19.14220360043642,1.0000000000000038,5.652083975924112,0.8896666666666667,3.914728195838258,1.1558947427187156,0.0,20.0,1.0,-2.220446049250313e-16,0.8896666666666667,3.914728195838258,1.1558947427187156,0.0,20.0,1.0,0.0,0.8876666666666667,3.9042549604467247,1.1528023293702745,0.0,1.0,10.0,,1.0,27.631021115928547,0.05528937179743044,1,10,30.0,0.0,1.0,1.0,False,True,3,-24356.504525864624
0.902,3.2979979589775295,0.902,3.2979979589775374,0.9056666666666666,21.746115210286515,1.0000000000000024,6.593732161383269,0.889,3.6078502645846977,1.0939516365568738,0.0,20.0,1.0,-2.220446049250313e-16,0.889,3.6078502645846977,1.0939516365568738,0.0,20.0,1.0,0.0,0.8943333333333333,3.6643209569017623,1.1110743555577587,0.0,1.0,10.0,,1.0,18.927249464411055,0.06984928918862905,1,10,30.0,0.0,1.0,1.0,True,True,3,-34837.3020377252
0.8873333333333333,6.412192284193191,0.8873333333333333,6.4121922841931305,0.902,23.083597125483045,0.9999999999999906,3.5999539786707317,0.8916666666666667,6.845203470110306,1.0675293513865045,0.0,20.0,1.0,0.0,0.8916666666666667,6.845203470110306,1.0675293513865045,0.0,20.0,1.0,0.0,0.8953333333333333,6.919190594750855,1.079067858243658,0.0,1.0,10.0,,1.0,24.996863769543356,0.04674409871985037,1,10,30.0,0.0,2.0,1.0,False,True,3,-24453.811058695614
0.9033333333333333,6.727492422967547,0.9073333333333333,13.710033071746167,0.914,17.539734860308126,2.037911336018803,2.60717274097965,0.8936666666666667,6.941756327774784,1.031848999796082,0.0,20.0,1.0,0.0,0.8936666666666667,6.941756327774784,1.031848999796082,0.0,20.0,1.0,0.0,0.8926666666666667,7.043669885516209,1.0469978177112824,0.0,1.0,10.0,,0.9905159272932547,21.948241106419243,44.7422948952843,1,10,30.0,0.0,2.0,1.0,True,True,13,-35155.45229758972
0.9016666666666666,10.042489883393445,0.9016666666666666,10.042489883393413,0.911,24.715909828231567,0.9999999999999968,2.4611336546230946,0.9153333333333333,10.75830883240538,1.0712790311290863,0.0,20.0,1.0,-2.220446049250313e-16,0.9153333333333333,10.75830883240538,1.0712790311290863,0.0,20.0,1.0,0.0,0.9153333333333333,10.847690805255358,1.0801794108046268,0.0,1.0,10.0,,1.0,27.631021115928547,0.0664253936565396,1,10,30.0,0.0,3.0,1.0,False,True,3,-24397.423311891034
0.9006666666666666,9.755113495535461,0.8993333333333333,14.208362700810369,0.8886666666666667,23.031832796128658,1.4565040896052095,2.3610010080015407,0.9026666666666666,10.257591078999594,1.0515091478632306,0.0,20.0,1.0,-2.220446049250313e-16,0.9026666666666666,10.257591078999594,1.0515091478632306,0.0,20.0,1.0,0.0,0.905,10.340532027239332,1.0600114526572955,0.0,1.0,10.0,,0.987980824072004,27.631021115928547,44.594169730141786,1,10,30.0,0.0,3.0,1.0,True,True,11,-35180.137811931694
0.891,3.344490176898521,0.8963333333333333,3.419449903359102,0.8926666666666667,3.3874536569745044,1.0224129007698548,1.012846047619678,0.9086666666666666,3.85041536426593,1.1512712433308963,0.0,20.0,1.0,-2.220446049250313e-16,0.9086666666666666,3.85041536426593,1.1512712433308963,0.0,20.0,1.0,0.0,0.9066666666666666,3.857357354413012,1.1533468930652064,0.0,1.0,10.0,,0.6795868331488724,9.734606118510246,1.0505835766648552,2,10,1.0,0.0,1.0,1.0,False,True,102,-20830.05614275411
0.9006666666666666,3.34648967533504,0.8976666666666666,3.3911599345487082,0.9003333333333333,3.4114297261880404,1.013348392957225,1.0194054239376964,0.911,3.6401349945967074,1.0877472658666634,0.0,20.0,1.0,0.0,0.911,3.6401349945967074,1.0877472658666634,0.0,20.0,1.0,0.0,0.902,3.61671192990835,1.0807479719913542,0.0,1.0,10.0,,0.7339295407323516,9.857676750055708,0.9026884058438054,2,10,1.0,0.0,1.0,1.0,True,True,120,-31067.783492040526
0.8996666666666666,6.54447027536228,0.8966666666666666,6.481590000807563,0.895,6.426659477737461,0.9903918465652689,0.9819984211604815,0.901,6.645691083541009,1.0154666159245602,0.0,20.0,1.0,0.0,0.901,6.645691083541009,1.0154666159245602,0.0,20.0,1.0,1.1102230246251565e-16,0.899,6.65982673358834,1.0176265539260432,0.0,1.0,10.0,,0.6733115207273033,8.901563556194263,1.0075417765567174,2,10,1.0,0.0,2.0,1.0,False,True,80,-20875.331626076942
0.9076666666666666,6.632760054416366,0.91,6.699924643022982,0.9073333333333333,6.64407133023987,1.0101261900107323,1.0017053648452086,0.9163333333333333,6.993081551257291,1.0543245185842367,0.0,20.0,1.0,0.0,0.9163333333333333,6.993081551257291,1.0543245185842367,0.0,20.0,1.0,1.1102230246251565e-16,0.9063333333333333,6.8613461926259065,1.0344632002867853,0.0,1.0,10.0,,0.7247268892858344,8.579912969239425,1.0330444254757323,2,10,1.0,0.0,2.0,1.0,True,True,77,-31192.65912674544
0.8976666666666666,9.825430684229456,0.892,9.778943914942603,0.8956666666666667,9.793365873389881,0.9952687296078057,0.9967365490765671,0.8953333333333333,9.973275489243608,1.015047157703881,0.0,20.0,1.0,-2.220446049250313e-16,0.8953333333333333,9.973275489243608,1.015047157703881,0.0,20.0,1.0,0.0,0.8926666666666667,9.964762392763248,1.0141807227603192,0.0,1.0,10.0,,0.6814836605363302,9.186792391843557,1.1392373261041335,2,10,1.0,0.0,3.0,1.0,False,True,82,-21020.164459696465
0.8983333333333333,9.80125380823928,0.89,9.688291682682202,0.8916666666666667,9.699124505409259,0.9884747270331762,0.9895799757022751,0.887,9.771191889760278,0.9969328497080923,0.0,20.0,1.0,0.0,0.887,9.771191889760278,0.9969328497080923,0.0,20.0,1.0,0.0,0.876,9.641731873545899,0.9837243338643794,0.0,1.0,10.0,,0.7282778086419919,10.525403033322274,0.9975808947019753,2,10,1.0,0.0,3.0,1.0,True,True,100,-30960.15059043365
0.903,3.320805013432115,0.907,3.734624180892051,0.9006666666666666,3.7914161557634625,1.1246141118753148,1.1417159816453546,0.9103333333333333,4.009233150976911,1.207307606065462,0.0,20.0,1.0,0.0,0.9103333333333333,4.009233150976911,1.207307606065462,0.0,20.0,1.0,0.0,0.9086666666666666,3.9963459467242655,1.2034268590175266,0.0,1.0,10.0,,0.7165107568452025,8.012293341530754,3.7507533630076697,2,10,3.0,0.0,1.0,1.0,False,True,86,-22937.22536267677
0.8943333333333333,3.3207440478404346,0.8966666666666666,3.9238729638773577,0.893,3.904888578363761,1.1816246321149482,1.175907724927855,0.893,3.89927175703066,1.1742162903420565,0.0,20.0,1.0,0.0,0.893,3.89927175703066,1.1742162903420565,0.0,20.0,1.0,0.0,0.8933333333333333,3.9483916675220097,1.1890081290937644,0.0,1.0,10.0,,0.7499790584809157,9.077029502782668,4.031841761319256,2,10,3.0,0.0,1.0,1.0,True,True,94,-33150.3100121152
0.9123333333333333,6.903560420419298,0.897,6.957652291503901,0.898,7.012444350756593,1.007835358538271,1.0157721412874492,0.902,7.056686243651924,1.022180702986203,0.0,20.0,1.0,-2.220446049250313e-16,0.902,7.056686243651924,1.022180702986203,0.0,20.0,1.0,0.0,0.903,7.1250242793373815,1.0320796582388183,0.0,1.0,10.0,,0.7234806644609635,8.149154663343518,3.692651379704079,2,10,3.0,0.0,2.0,1.0,False,True,44,-23007.719489360417
0.907,6.75166443612136,0.9016666666666666,6.845261527847937,0.9013333333333333,6.913564786304198,1.0138628174744337,1.0239793241673374,0.907,7.09165507276184,1.0503565661263514,0.0,20.0,1.0,-2.220446049250313e-16,0.907,7.09165507276184,1.0503565661263514,0.0,20.0,1.0,0.0,0.9073333333333333,7.118949965288826,1.0543992570487495,0.0,1.0,10.0,,0.7518652478603564,9.457868170980182,3.7568476564557884,2,10,3.0,0.0,2.0,1.0,True,True,79,-33030.63517740891
0.9053333333333333,9.994646947623423,0.9096666666666666,10.214310337118906,0.9053333333333333,10.20504104523443,1.0219781039437033,1.0210506782994506,0.9073333333333333,10.232204230457128,1.0237684516600352,0.0,20.0,1.0,0.0,0.9073333333333333,10.232204230457128,1.0237684516600352,0.0,20.0,1.0,0.0,0.9113333333333333,10.330611905577486,1.0336144898078616,0.0,1.0,10.0,,0.7244679828364072,7.729767446709575,3.578979255203647,2,10,3.0,0.0,3.0,1.0,False,True,103,-22999.923292503317
0.9103333333333333,9.920486550950052,0.915,10.26057771830694,0.9093333333333333,10.230907065956611,1.0342817023752044,1.0312908558881955,0.905,10.180284959906048,1.0261880712827656,0.0,20.0,1.0,0.0,0.905,10.180284959906048,1.0261880712827656,0.0,20.0,1.0,-2.220446049250313e-16,0.9026666666666666,10.204202075816177,1.0285989526228383,0.0,1.0,10.0,,0.754890431867257,9.020264269498881,3.8188790078557693,2,10,3.0,0.0,3.0,1.0,True,True,88,-32990.68706600994
0.8883333333333333,3.163922830830219,0.8916666666666667,3.3082505321266362,0.8806666666666667,4.408447583401012,1.045616694531878,1.3933486431602464,0.8906666666666667,3.9406501351479184,1.2454950217966867,0.0,20.0,1.0,-2.220446049250313e-16,0.8906666666666667,3.9406501351479184,1.2454950217966867,0.0,20.0,1.0,-2.220446049250313e-16,0.8856666666666667,3.939493932587382,1.2451295885600508,0.0,1.0,10.0,,0.9543255427381572,13.102751567662354,1.0330358240356912,2,10,5.0,0.0,1.0,1.0,False,True,7,-24175.095669815484
0.898,3.356643773510003,0.9023333333333333,3.5920151537221994,0.895,4.8584337915693485,1.0701210483131105,1.4474082206492056,0.9066666666666666,3.9343973460664965,1.1721223971146462,0.0,20.0,1.0,1.1102230246251565e-16,0.9066666666666666,3.9343973460664965,1.1721223971146462,0.0,20.0,1.0,0.0,0.9056666666666666,3.974715181749028,1.184133750836692,0.0,1.0,10.0,,0.9503904465657607,12.255466771372491,1.3712022968960804,2,10,5.0,0.0,1.0,1.0,True,True,10,-34370.98133923874
0.9,6.655798052778054,0.8993333333333333,6.698949187189805,0.8953333333333333,7.121327162253392,1.0064832397361787,1.0699433945837693,0.8966666666666666,6.962395730374473,1.0460647506377463,0.0,20.0,1.0,0.0,0.8966666666666666,6.962395730374473,1.0460647506377463,0.0,20.0,1.0,0.0,0.8993333333333333,7.0737348899819,1.0627928963423707,0.0,1.0,10.0,,0.956363903243527,14.387355894763978,1.0506294961976073,2,10,5.0,0.0,2.0,1.0,False,True,7,-24185.17804874476
0.9126666666666666,6.841317787699705,0.9063333333333333,6.828106335282511,0.895,7.20386018992914,0.9980688731576032,1.0529930655876365,0.9186666666666666,7.297526069803672,1.0666842699405374,0.0,20.0,1.0,0.0,0.9186666666666666,7.297526069803672,1.0666842699405374,0.0,20.0,1.0,-2.220446049250313e-16,0.921,7.340256830814902,1.072930253877734,0.0,1.0,10.0,,0.9496104912868398,13.000065066264996,1.430249239699425,2,10,5.0,0.0,2.0,1.0,True,True,11,-34382.30455071856
0.8926666666666667,9.772762905177167,0.8913333333333333,9.738018996239628,0.9026666666666666,10.574241467547946,0.9964448222805924,1.0820114608475964,0.8903333333333333,10.13430207601405,1.0369945709667587,0.0,20.0,1.0,0.0,0.8903333333333333,10.13430207601405,1.0369945709667587,0.0,20.0,1.0,0.0,0.8896666666666667,10.13040412282067,1.036595712094278,0.0,1.0,10.0,,0.9571557508950549,8.818081018196201,1.0227195351536142,2,10,5.0,0.0,3.0,1.0,False,True,8,-24147.175666753086
